DATE|TICKER|RM|R
1995-05-02|AAPL|0.001167|-0.003268
1995-05-03|AAPL|0.010916|0.0
1995-05-04|AAPL|1.15E-4|0.009836
1995-05-05|AAPL|-8.07E-4|0.00974
1995-05-08|AAPL|0.007383|0.041801
1995-05-09|AAPL|-7.63E-4|0.018519
1995-05-10|AAPL|0.001528|0.004545
1995-05-11|AAPL|1.9E-5|-0.010558
1995-05-12|AAPL|0.00225|0.064024
1995-05-15|AAPL|0.004167|0.0
1995-05-16|AAPL|8.53E-4|0.002865
1995-05-17|AAPL|-0.00212|0.005714
1995-05-18|AAPL|-0.014211|-0.014205
1995-05-19|AAPL|-7.51E-4|-0.014409
1995-05-22|AAPL|0.00859|0.032164
1995-05-23|AAPL|0.009434|-0.005666
1995-05-24|AAPL|3.8E-5|-0.008547
1995-05-25|AAPL|-3.8E-5|-0.002874
1995-05-26|AAPL|-0.009346|-0.013084
1995-05-30|AAPL|-1.34E-4|-0.016105
1995-05-31|AAPL|0.018755|-0.010417
1995-06-01|AAPL|1.69E-4|0.015038
1995-06-02|AAPL|-0.001837|-0.001481
1995-06-05|AAPL|0.005803|0.032641
1995-06-06|AAPL|-9.3E-5|0.011494
1995-06-07|AAPL|-0.004519|-0.019886
1995-06-08|AAPL|-0.001463|-0.004348
1995-06-09|AAPL|-0.008284|0.0131
1995-06-12|AAPL|0.005569|0.015445
1995-06-13|AAPL|0.009739|-0.003891
1995-06-14|AAPL|7.84E-4|-0.008523
1995-06-15|AAPL|0.001212|0.0
1995-06-16|AAPL|0.005045|0.005731
1995-06-19|AAPL|0.009985|0.011396
1995-06-20|AAPL|-4.4E-4|0.067606
1995-06-21|AAPL|-0.001835|0.042216
1995-06-22|AAPL|0.013034|-0.005063
1995-06-23|AAPL|-0.002468|-0.007634
1995-06-26|AAPL|-0.010151|-0.012821
1995-06-27|AAPL|-0.003124|-0.036364
1995-06-28|AAPL|0.00424|0.005391
1995-06-29|AAPL|-0.001579|0.013405
1995-06-30|AAPL|0.001618|-0.017196
1995-07-03|AAPL|0.004296|0.010767
1995-07-05|AAPL|3.11E-4|-0.009321
1995-07-06|AAPL|0.012298|0.010753
1995-07-07|AAPL|0.004296|0.034574
1995-07-10|AAPL|0.001474|0.0
1995-07-11|AAPL|-0.004325|-0.030848
1995-07-12|AAPL|0.011013|-0.002653
1995-07-13|AAPL|1.96E-4|0.013298
1995-07-14|AAPL|-0.001979|0.023622
1995-07-17|AAPL|0.005055|0.005128
1995-07-18|AAPL|-0.00757|-0.017857
1995-07-19|AAPL|-0.013394|-0.054545
1995-07-20|AAPL|0.004646|0.034341
1995-07-21|AAPL|1.45E-4|-0.070385
1995-07-24|AAPL|0.005437|0.037143
1995-07-25|AAPL|0.00803|0.008264
1995-07-26|AAPL|9.09E-4|-0.008197
1995-07-27|AAPL|0.006428|0.03168
1995-07-28|AAPL|-0.004052|-0.028037
1995-07-31|AAPL|-0.001545|-0.010989
1995-08-01|AAPL|-0.004306|-0.033333
1995-08-02|AAPL|-0.001501|0.020115
1995-08-03|AAPL|-8.9E-5|0.014085
1995-08-04|AAPL|3.4E-4|-0.016667
1995-08-07|AAPL|0.00195|-0.019774
1995-08-08|AAPL|6.43E-4|-0.020173
1995-08-09|AAPL|-0.001213|0.014706
1995-08-10|AAPL|-0.004038|-0.008696
1995-08-11|AAPL|-0.004198|0.00731
1995-08-14|AAPL|0.008341|0.007257
1995-08-15|AAPL|-0.00209|0.01585
1995-08-16|AAPL|0.002506|0.012652
1995-08-17|AAPL|-0.001661|0.002809
1995-08-18|AAPL|3.04E-4|0.005602
1995-08-21|AAPL|-0.001967|-0.016713
1995-08-22|AAPL|0.002526|0.014164
1995-08-23|AAPL|-0.004254|0.01676
1995-08-24|AAPL|5.74E-4|0.005495
1995-08-25|AAPL|0.004736|-0.021858
1995-08-28|AAPL|-0.001875|-0.039106
1995-08-29|AAPL|0.001699|0.002907
1995-08-30|AAPL|0.001643|0.005797
1995-08-31|AAPL|0.001711|-0.008646
1995-09-01|AAPL|0.003488|0.0
1995-09-05|AAPL|0.009453|0.011628
1995-09-06|AAPL|0.001757|0.005747
1995-09-07|AAPL|2.1E-4|0.022857
1995-09-08|AAPL|0.004191|0.0
1995-09-11|AAPL|0.002148|-0.011173
1995-09-12|AAPL|0.00453|-0.029661
1995-09-13|AAPL|0.00392|-0.0131
1995-09-14|AAPL|0.008363|-0.056047
1995-09-15|AAPL|-4.46E-4|-0.103125
1995-09-18|AAPL|-9.94E-4|0.022648
1995-09-19|AAPL|0.002454|0.001704
1995-09-20|AAPL|0.004399|-0.003401
1995-09-21|AAPL|-0.006425|0.010239
1995-09-22|AAPL|-0.002178|0.001689
1995-09-25|AAPL|1.38E-4|0.012226
1995-09-26|AAPL|-6.88E-4|-0.003748
1995-09-27|AAPL|-6.36E-4|-0.0301
1995-09-28|AAPL|0.008313|0.041379
1995-09-29|AAPL|-0.002492|-0.013245
1995-10-02|AAPL|-0.004603|0.010067
1995-10-03|AAPL|0.001066|0.0
1995-10-04|AAPL|-0.001494|-0.033223
1995-10-05|AAPL|0.001995|0.003436
1995-10-06|AAPL|-2.4E-4|-0.02226
1995-10-09|AAPL|-0.007073|-0.024518
1995-10-10|AAPL|-0.00147|-0.003591
1995-10-11|AAPL|0.003359|0.005405
1995-10-12|AAPL|0.006282|0.012545
1995-10-13|AAPL|0.002401|0.019469
1995-10-16|AAPL|-0.002515|0.003472
1995-10-17|AAPL|0.006432|0.013841
1995-10-18|AAPL|0.001125|0.020478
1995-10-19|AAPL|0.005464|-0.070234
1995-10-20|AAPL|-0.005401|0.010791
1995-10-23|AAPL|-0.004085|0.0
1995-10-24|AAPL|0.002564|0.0
1995-10-25|AAPL|-0.006973|-0.010676
1995-10-26|AAPL|-0.009872|0.003597
1995-10-27|AAPL|0.005167|-0.003584
1995-10-30|AAPL|0.006124|0.014388
1995-10-31|AAPL|-0.003|0.030142
1995-11-01|AAPL|0.004678|0.008606
1995-11-02|AAPL|0.009414|0.0
1995-11-03|AAPL|0.001441|-0.003413
1995-11-06|AAPL|-0.003573|0.044521
1995-11-07|AAPL|-0.003637|0.039344
1995-11-08|AAPL|0.009193|-0.018927
1995-11-09|AAPL|0.00262|0.012862
1995-11-10|AAPL|-9.1E-4|0.009524
1995-11-13|AAPL|-7.09E-4|0.028302
1995-11-14|AAPL|-0.005082|0.015291
1995-11-15|AAPL|0.007925|-0.012048
1995-11-16|AAPL|0.005691|-0.025915
1995-11-17|AAPL|0.00457|0.004695
1995-11-20|AAPL|-0.005366|-0.037383
1995-11-21|AAPL|0.00568|0.003107
1995-11-22|AAPL|-0.003065|0.0
1995-11-24|AAPL|0.002624|0.040453
1995-11-27|AAPL|0.00225|-0.020218
1995-11-28|AAPL|0.008531|0.015873
1995-11-29|AAPL|0.001962|-0.01875
1995-11-30|AAPL|-0.003736|-0.028662
1995-12-01|AAPL|0.00266|-0.013115
1995-12-04|AAPL|0.011038|0.049834
1995-12-05|AAPL|0.006518|0.0
1995-12-06|AAPL|0.004047|-0.018987
1995-12-07|AAPL|-0.006466|-0.004839
1995-12-08|AAPL|0.002126|0.02107
1995-12-11|AAPL|0.003304|-0.019048
1995-12-12|AAPL|-0.001194|-0.016181
1995-12-13|AAPL|0.004703|0.009868
1995-12-14|AAPL|-0.007673|-0.003257
1995-12-15|AAPL|-9.4E-4|-0.078431
1995-12-18|AAPL|-0.015462|-0.085106
1995-12-19|AAPL|0.008438|0.015504
1995-12-20|AAPL|-0.009789|-0.003817
1995-12-21|AAPL|0.007509|-0.003831
1995-12-22|AAPL|0.002392|-0.007692
1995-12-26|AAPL|0.00384|-0.005814
1995-12-27|AAPL|3.74E-4|0.009747
1995-12-28|AAPL|-6.67E-4|-0.011583
1995-12-29|AAPL|0.002947|-0.003906
1996-01-02|AAPL|0.007793|0.007843
1996-01-03|AAPL|9.5E-4|0.0
1996-01-04|AAPL|-0.005826|-0.01751
1996-01-05|AAPL|-0.001587|0.085149
1996-01-08|AAPL|0.002821|0.010949
1996-01-09|AAPL|-0.014568|-0.054152
1996-01-10|AAPL|-0.018|0.045802
1996-01-11|AAPL|0.007034|0.021898
1996-01-12|AAPL|-0.00146|-0.032143
1996-01-15|AAPL|-0.003307|0.00738
1996-01-16|AAPL|0.014371|0.012821
1996-01-17|AAPL|-0.003402|-0.016275
1996-01-18|AAPL|0.003084|-0.060662
1996-01-19|AAPL|0.005902|-0.064579
1996-01-22|AAPL|0.002566|0.020921
1996-01-23|AAPL|-9.94E-4|0.036885
1996-01-24|AAPL|0.011701|0.019763
1996-01-25|AAPL|-0.004726|-0.062016
1996-01-26|AAPL|0.007439|0.012397
1996-01-29|AAPL|0.004183|-0.04898
1996-01-30|AAPL|0.0095|-0.062232
1996-01-31|AAPL|0.009315|0.011442
1996-02-01|AAPL|0.003836|0.027149
1996-02-02|AAPL|-0.004088|0.030837
1996-02-05|AAPL|0.008776|0.0
1996-02-06|AAPL|0.007639|0.012821
1996-02-07|AAPL|0.00557|-0.046414
1996-02-08|AAPL|0.009447|-0.013274
1996-02-09|AAPL|4.57E-4|-0.004484
1996-02-12|AAPL|0.00774|0.022523
1996-02-13|AAPL|-0.001421|-0.008811
1996-02-14|AAPL|-0.007464|-0.017778
1996-02-15|AAPL|-0.006498|0.013575
1996-02-16|AAPL|-0.005128|-0.017857
1996-02-20|AAPL|-0.011312|0.054545
1996-02-21|AAPL|0.011629|0.021552
1996-02-22|AAPL|0.016602|0.008439
1996-02-23|AAPL|3.34E-4|0.0
1996-02-26|AAPL|-0.013079|-0.012552
1996-02-27|AAPL|-0.00495|-0.029661
1996-02-28|AAPL|-0.003847|-0.030568
1996-02-29|AAPL|-0.0067|-0.009009
1996-03-01|AAPL|0.006152|-0.022727
1996-03-04|AAPL|0.009994|-0.023256
1996-03-05|AAPL|0.007652|0.014286
1996-03-06|AAPL|-0.005779|-0.016432
1996-03-07|AAPL|0.002531|-0.01432
1996-03-08|AAPL|-0.030827|0.007264
1996-03-11|AAPL|0.010292|-0.004808
1996-03-12|AAPL|-0.004578|-0.002415
1996-03-13|AAPL|0.002292|-0.002421
1996-03-14|AAPL|0.003633|-0.004854
1996-03-15|AAPL|8.74E-4|0.009756
1996-03-18|AAPL|0.017492|0.009662
1996-03-19|AAPL|-0.001471|-0.014354
1996-03-20|AAPL|-0.002624|-0.019417
1996-03-21|AAPL|-0.001215|-0.00495
1996-03-22|AAPL|0.002203|0.00995
1996-03-25|AAPL|-8.91E-4|-0.054187
1996-03-26|AAPL|0.004507|-0.005208
1996-03-27|AAPL|-0.006218|0.057592
1996-03-28|AAPL|4.6E-5|-0.042079
1996-03-29|AAPL|-0.005301|0.015504
1996-04-01|AAPL|0.01275|0.038168
1996-04-02|AAPL|0.00234|-0.019608
1996-04-03|AAPL|9.46E-4|-0.0175
1996-04-04|AAPL|-3.0E-5|-0.017812
1996-04-08|AAPL|-0.017717|0.010363
1996-04-09|AAPL|-0.003182|0.066667
1996-04-10|AAPL|-0.013532|0.0
1996-04-11|AAPL|-0.003662|-0.009615
1996-04-12|AAPL|0.008761|-0.009709
1996-04-15|AAPL|0.009078|0.009804
1996-04-16|AAPL|0.003907|0.004854
1996-04-17|AAPL|-0.005256|-0.024155
1996-04-18|AAPL|0.003117|-0.019802
1996-04-19|AAPL|0.002268|0.012626
1996-04-22|AAPL|0.004372|0.002494
1996-04-23|AAPL|0.005695|-0.014925
1996-04-24|AAPL|-0.002164|-0.020202
1996-04-25|AAPL|0.004153|0.025773
1996-04-26|AAPL|9.04E-4|-0.005025
1996-04-29|AAPL|0.001071|0.0
1996-04-30|AAPL|1.5E-5|-0.015152
1996-05-01|AAPL|6.27E-4|0.0
1996-05-02|AAPL|-0.01711|-0.025641
1996-05-03|AAPL|-0.00272|0.005263
1996-05-06|AAPL|-0.001278|0.073298
1996-05-07|AAPL|-0.003979|0.04878
1996-05-08|AAPL|0.0102|-0.004651
1996-05-09|AAPL|0.001039|-0.023364
1996-05-10|AAPL|0.010303|0.043062
1996-05-13|AAPL|0.014446|-0.006881
1996-05-14|AAPL|0.006183|0.016166
1996-05-15|AAPL|-2.7E-4|0.036364
1996-05-16|AAPL|-8.57E-4|-0.004386
1996-05-17|AAPL|0.006107|-0.026432
1996-05-20|AAPL|0.006339|0.011312
1996-05-21|AAPL|-5.79E-4|-0.029083
1996-05-22|AAPL|0.008413|-0.039171
1996-05-23|AAPL|-0.003567|0.007194
1996-05-24|AAPL|0.003713|0.019048
1996-05-28|AAPL|-0.009256|-0.014019
1996-05-29|AAPL|-0.006397|-0.056872
1996-05-30|AAPL|0.005644|0.025126
1996-05-31|AAPL|-0.003841|0.02451
1996-06-03|AAPL|-0.002152|-0.052632
1996-06-04|AAPL|0.007309|-0.022727
1996-06-05|AAPL|0.008743|0.03876
1996-06-06|AAPL|-0.007974|-0.034826
1996-06-07|AAPL|4.16E-4|0.005155
1996-06-10|AAPL|-0.001708|-0.010256
1996-06-11|AAPL|-0.00177|-0.005181
1996-06-12|AAPL|-0.002876|0.010417
1996-06-13|AAPL|-0.001674|0.015464
1996-06-14|AAPL|-0.003099|-0.027919
1996-06-17|AAPL|-0.001036|-0.013055
1996-06-18|AAPL|-0.004661|-0.037037
1996-06-19|AAPL|-1.51E-4|0.016484
1996-06-20|AAPL|2.11E-4|-0.016216
1996-06-21|AAPL|0.007159|-0.005495
1996-06-24|AAPL|0.003014|-0.016575
1996-06-25|AAPL|-5.53E-4|-0.073034
1996-06-26|AAPL|-0.006118|-0.036364
1996-06-27|AAPL|0.006261|0.037736
1996-06-28|AAPL|0.003111|0.018182
1996-07-01|AAPL|0.007828|0.02381
1996-07-02|AAPL|-0.003359|-0.023256
1996-07-03|AAPL|-0.001796|-0.077381
1996-07-05|AAPL|-0.022249|0.006452
1996-07-08|AAPL|-0.007453|-0.019231
1996-07-09|AAPL|0.003387|-0.006536
1996-07-10|AAPL|0.002001|-0.013158
1996-07-11|AAPL|-0.015837|-0.046667
1996-07-12|AAPL|8.05E-4|0.01049
1996-07-15|AAPL|-0.025364|-0.048443
1996-07-16|AAPL|-0.002271|-0.018182
1996-07-17|AAPL|0.009071|0.0
1996-07-18|AAPL|0.014967|0.237037
1996-07-19|AAPL|-0.007505|-0.005988
1996-07-22|AAPL|-0.007765|-0.024096
1996-07-23|AAPL|-0.010887|0.012346
1996-07-24|AAPL|-3.51E-4|0.015244
1996-07-25|AAPL|0.007213|0.009009
1996-07-26|AAPL|0.007494|0.047619
1996-07-29|AAPL|-0.007847|0.011364
1996-07-30|AAPL|0.006895|-0.039326
1996-07-31|AAPL|0.007383|0.02924
1996-08-01|AAPL|0.015736|-0.034091
1996-08-02|AAPL|0.019184|0.017647
1996-08-05|AAPL|-0.003411|-0.028902
1996-08-06|AAPL|0.003256|0.02381
1996-08-07|AAPL|0.002687|0.040698
1996-08-08|AAPL|-0.002364|-0.011173
1996-08-09|AAPL|-7.4E-4|0.045198
1996-08-12|AAPL|0.005543|-0.005405
1996-08-13|AAPL|-0.008366|-0.021739
1996-08-14|AAPL|0.002802|0.011111
1996-08-15|AAPL|3.47E-4|-0.021978
1996-08-16|AAPL|0.004424|0.011236
1996-08-19|AAPL|0.00206|0.05
1996-08-20|AAPL|-0.001335|-0.005291
1996-08-21|AAPL|-9.31E-4|-0.021277
1996-08-22|AAPL|0.008435|0.01087
1996-08-23|AAPL|-0.005442|0.026882
1996-08-26|AAPL|-0.004722|0.010471
1996-08-27|AAPL|0.003796|0.03044
1996-08-28|AAPL|-0.002386|6.29E-4
1996-08-29|AAPL|-0.011146|-0.015075
1996-08-30|AAPL|-0.008229|-0.010204
1996-09-03|AAPL|0.004187|-0.005155
1996-09-04|AAPL|0.001359|0.0
1996-09-05|AAPL|-0.009411|-0.051813
1996-09-06|AAPL|0.009608|0.005464
1996-09-09|AAPL|0.012323|-0.043478
1996-09-10|AAPL|7.5E-5|-0.022727
1996-09-11|AAPL|0.005227|-0.017442
1996-09-12|AAPL|0.0058|-0.035503
1996-09-13|AAPL|0.013991|0.030675
1996-09-16|AAPL|0.005055|0.065476
1996-09-17|AAPL|-0.001521|0.027933
1996-09-18|AAPL|-0.002152|0.021739
1996-09-19|AAPL|0.002245|-0.005319
1996-09-20|AAPL|0.005886|-0.02139
1996-09-23|AAPL|-7.86E-4|-0.021858
1996-09-24|AAPL|-0.001267|0.005587
1996-09-25|AAPL|3.21E-4|-0.005556
1996-09-26|AAPL|4.4E-5|0.0
1996-09-27|AAPL|4.81E-4|-0.002793
1996-09-30|AAPL|0.001632|-0.005602
1996-10-01|AAPL|0.002575|0.109859
1996-10-02|AAPL|0.007154|-0.040609
1996-10-03|AAPL|-0.001772|-0.05291
1996-10-04|AAPL|0.012529|0.019553
1996-10-07|AAPL|0.002737|0.013699
1996-10-08|AAPL|-0.003895|0.005405
1996-10-09|AAPL|-0.005566|-0.010753
1996-10-10|AAPL|-0.003057|0.05163
1996-10-11|AAPL|0.00871|0.002584
1996-10-14|AAPL|0.00411|0.041237
1996-10-15|AAPL|-0.001379|0.0
1996-10-16|AAPL|0.002619|0.019802
1996-10-17|AAPL|0.003663|0.024272
1996-10-18|AAPL|0.005417|0.007109
1996-10-21|AAPL|-0.001365|-0.035294
1996-10-22|AAPL|-0.004621|-0.029268
1996-10-23|AAPL|9.91E-4|-0.005025
1996-10-24|AAPL|-0.007041|0.0
1996-10-25|AAPL|-0.001951|-0.010101
1996-10-28|AAPL|-0.005222|0.0
1996-10-29|AAPL|0.006081|-0.05102
1996-10-30|AAPL|-8.55E-4|-0.016129
1996-10-31|AAPL|0.006235|0.005464
1996-11-01|AAPL|-0.002127|0.054348
1996-11-04|AAPL|0.004206|0.005155
1996-11-05|AAPL|0.010485|0.046154
1996-11-06|AAPL|0.014633|0.0
1996-11-07|AAPL|0.004223|0.014706
1996-11-08|AAPL|0.004356|0.014493
1996-11-11|AAPL|0.001437|-0.009524
1996-11-12|AAPL|-0.003156|-0.028846
1996-11-13|AAPL|0.002152|0.012376
1996-11-14|AAPL|0.006497|0.002445
1996-11-15|AAPL|0.002365|-0.02439
1996-11-18|AAPL|-8.13E-4|-0.01
1996-11-19|AAPL|0.006974|0.005051
1996-11-20|AAPL|0.002412|0.005025
1996-11-21|AAPL|-0.001613|-0.02
1996-11-22|AAPL|0.008051|0.030612
1996-11-25|AAPL|0.011085|-0.009901
1996-11-26|AAPL|-0.001413|-0.03
1996-11-27|AAPL|-0.00127|0.010309
1996-11-29|AAPL|0.002675|-0.015306
1996-12-02|AAPL|-6.08E-4|0.041451
1996-12-03|AAPL|-0.010944|0.0
1996-12-04|AAPL|-0.00425|-0.004975
1996-12-05|AAPL|-9.66E-4|0.0
1996-12-06|AAPL|-0.006421|0.005
1996-12-09|AAPL|0.013737|-0.004975
1996-12-10|AAPL|-0.002961|-0.02
1996-12-11|AAPL|-0.00911|-0.020408
1996-12-12|AAPL|-0.015431|-0.005208
1996-12-13|AAPL|-9.05E-4|-0.026178
1996-12-16|AAPL|-0.010513|-0.026882
1996-12-17|AAPL|0.007018|-0.005525
1996-12-18|AAPL|0.007575|0.027778
1996-12-19|AAPL|0.019438|-0.037838
1996-12-20|AAPL|0.00417|0.05618
1996-12-23|AAPL|-0.002604|-0.010638
1996-12-24|AAPL|0.005503|-0.005376
1996-12-26|AAPL|0.006378|-0.005405
1996-12-27|AAPL|0.001283|0.005435
1996-12-30|AAPL|-0.003885|-0.059459
1996-12-31|AAPL|-0.017391|-0.04023
1997-01-02|AAPL|-0.005036|0.005988
1997-01-03|AAPL|0.014952|0.035714
1997-01-06|AAPL|-5.08E-4|-0.178161
1997-01-07|AAPL|0.007463|-0.020979
1997-01-08|AAPL|-0.006399|0.007143
1997-01-09|AAPL|0.008605|0.007092
1997-01-10|AAPL|0.00616|0.028169
1997-01-13|AAPL|1.3E-5|-0.006849
1997-01-14|AAPL|0.012311|-0.013793
1997-01-15|AAPL|-0.002159|-0.034965
1997-01-16|AAPL|0.003324|-0.028986
1997-01-17|AAPL|0.00834|0.0
1997-01-20|AAPL|6.83E-4|0.011194
1997-01-21|AAPL|0.007751|0.01845
1997-01-22|AAPL|0.004484|-0.003623
1997-01-23|AAPL|-0.011027|0.003636
1997-01-24|AAPL|-0.009054|-0.021739
1997-01-27|AAPL|-0.007138|-0.014815
1997-01-28|AAPL|0.0|0.0
1997-01-29|AAPL|0.009778|0.0
1997-01-30|AAPL|0.015107|0.007519
1997-01-31|AAPL|0.002538|-0.007463
1997-02-03|AAPL|7.25E-4|-0.018797
1997-02-04|AAPL|0.003216|-0.057471
1997-02-05|AAPL|-0.013912|-0.00813
1997-02-06|AAPL|0.002403|0.04918
1997-02-07|AAPL|0.012062|-0.011719
1997-02-10|AAPL|-0.005231|-0.011858
1997-02-11|AAPL|0.005296|0.004
1997-02-12|AAPL|0.016692|0.003984
1997-02-13|AAPL|0.011273|0.02381
1997-02-14|AAPL|-0.004114|0.011628
1997-02-18|AAPL|0.00966|0.095785
1997-02-19|AAPL|-0.004655|-0.013986
1997-02-20|AAPL|-0.011926|-0.035461
1997-02-21|AAPL|-0.001283|-0.036765
1997-02-24|AAPL|0.010614|0.015267
1997-02-25|AAPL|0.002246|0.015038
1997-02-26|AAPL|-0.007905|0.014815
1997-02-27|AAPL|-0.013169|-0.007299
1997-02-28|AAPL|-0.005345|-0.044118
1997-03-03|AAPL|0.005678|-0.007692
1997-03-04|AAPL|-0.005482|0.023256
1997-03-05|AAPL|0.013958|0.030303
1997-03-06|AAPL|-0.004277|-0.022059
1997-03-07|AAPL|0.008027|-0.007519
1997-03-10|AAPL|0.010783|0.007576
1997-03-11|AAPL|-0.002839|-0.015038
1997-03-12|AAPL|-0.008726|-0.007634
1997-03-13|AAPL|-0.018278|0.007692
1997-03-14|AAPL|0.004572|0.01145
1997-03-17|AAPL|0.003202|-0.003774
1997-03-18|AAPL|-0.007603|-0.015152
1997-03-19|AAPL|-0.004926|-0.007692
1997-03-20|AAPL|-0.003971|0.069767
1997-03-21|AAPL|0.001853|-0.036232
1997-03-24|AAPL|0.00866|-0.007519
1997-03-25|AAPL|-0.002301|0.0
1997-03-26|AAPL|0.001812|0.015152
1997-03-27|AAPL|-0.021025|0.11194
1997-03-31|AAPL|-0.021657|-0.020134
1997-04-01|AAPL|0.003328|-0.041096
1997-04-02|AAPL|-0.012545|0.028571
1997-04-03|AAPL|2.8E-4|0.048611
1997-04-04|AAPL|0.010102|0.019868
1997-04-07|AAPL|0.005581|0.012987
1997-04-08|AAPL|0.005235|-0.019231
1997-04-09|AAPL|-0.007205|-0.006536
1997-04-10|AAPL|-0.002971|-0.006579
1997-04-11|AAPL|-0.027283|-0.033113
1997-04-14|AAPL|0.008242|0.027397
1997-04-15|AAPL|0.014777|-0.016667
1997-04-16|AAPL|0.011673|0.00678
1997-04-17|AAPL|-0.002305|0.023569
1997-04-18|AAPL|0.005999|-0.032895
1997-04-21|AAPL|-0.00779|-0.020408
1997-04-22|AAPL|0.018728|0.027778
1997-04-23|AAPL|-0.001252|-0.02027
1997-04-24|AAPL|-0.00318|-0.013793
1997-04-25|AAPL|-0.007534|-0.020979
1997-04-28|AAPL|0.009917|0.007143
1997-04-29|AAPL|0.027285|0.003546
1997-04-30|AAPL|0.009181|-0.038869
1997-05-01|AAPL|-0.003507|0.0
1997-05-02|AAPL|0.018083|0.0
1997-05-05|AAPL|0.021243|0.0
1997-05-06|AAPL|-0.002987|-0.007353
1997-05-07|AAPL|-0.014666|-0.022222
1997-05-08|AAPL|0.005689|0.030303
1997-05-09|AAPL|0.00551|0.003676
1997-05-12|AAPL|0.015616|0.029304
1997-05-13|AAPL|-0.005408|0.0
1997-05-14|AAPL|0.003493|0.007117
1997-05-15|AAPL|0.006985|0.003534
1997-05-16|AAPL|-0.014408|-0.028169
1997-05-19|AAPL|0.004242|-0.014493
1997-05-20|AAPL|0.010069|0.014706
1997-05-21|AAPL|-0.002745|-0.021739
1997-05-22|AAPL|-0.004396|-0.014815
1997-05-23|AAPL|0.013606|0.015038
1997-05-27|AAPL|0.003164|0.022222
1997-05-28|AAPL|-0.002942|-0.014493
1997-05-29|AAPL|-0.003694|-0.022059
1997-05-30|AAPL|0.004976|0.0
1997-06-02|AAPL|-0.002263|0.018797
1997-06-03|AAPL|-0.00104|-0.01476
1997-06-04|AAPL|-0.006351|-0.003745
1997-06-05|AAPL|0.003952|0.003759
1997-06-06|AAPL|0.017287|0.003745
1997-06-09|AAPL|0.005711|-0.007463
1997-06-10|AAPL|0.002735|-0.022556
1997-06-11|AAPL|0.00497|0.003846
1997-06-12|AAPL|0.015996|-0.015326
1997-06-13|AAPL|0.011081|-0.015564
1997-06-16|AAPL|7.05E-4|-0.019763
1997-06-17|AAPL|5.93E-4|0.054435
1997-06-18|AAPL|-0.006004|-0.024857
1997-06-19|AAPL|0.010044|-0.011765
1997-06-20|AAPL|7.91E-4|-0.011905
1997-06-23|AAPL|-0.022343|-0.012048
1997-06-24|AAPL|0.020168|-0.004065
1997-06-25|AAPL|-0.0082|-0.012245
1997-06-26|AAPL|-0.005973|-0.028926
1997-06-27|AAPL|0.004097|0.0
1997-06-30|AAPL|-0.002434|-0.029787
1997-07-01|AAPL|0.006654|-0.074561
1997-07-02|AAPL|0.01459|-0.009479
1997-07-03|AAPL|0.014258|0.047847
1997-07-07|AAPL|-0.005148|0.009132
1997-07-08|AAPL|0.00718|-0.004525
1997-07-09|AAPL|-0.012201|-0.004545
1997-07-10|AAPL|0.006876|-0.031963
1997-07-11|AAPL|0.003174|0.146226
1997-07-14|AAPL|0.001855|0.028807
1997-07-15|AAPL|0.008036|0.02
1997-07-16|AAPL|0.011699|0.031373
1997-07-17|AAPL|-0.005317|0.064639
1997-07-18|AAPL|-0.017507|-0.008929
1997-07-21|AAPL|-0.002578|-0.068468
1997-07-22|AAPL|0.023046|0.025145
1997-07-23|AAPL|0.002762|-0.026415
1997-07-24|AAPL|0.003972|-0.01938
1997-07-25|AAPL|-0.001585|0.027668
1997-07-28|AAPL|-0.002493|0.011538
1997-07-29|AAPL|0.006236|0.003802
1997-07-30|AAPL|0.010612|0.05303
1997-07-31|AAPL|0.0021|0.007194
1997-08-01|AAPL|-0.007492|0.096429
1997-08-04|AAPL|0.003336|0.029316
1997-08-05|AAPL|0.002178|0.0
1997-08-06|AAPL|0.008348|0.332278
1997-08-07|AAPL|-0.009507|0.109264
1997-08-08|AAPL|-0.018556|-0.08137
1997-08-11|AAPL|0.003706|-0.083916
1997-08-12|AAPL|-0.011174|-0.101781
1997-08-13|AAPL|-0.004868|0.070822
1997-08-14|AAPL|0.002983|-0.026455
1997-08-15|AAPL|-0.025909|0.01087
1997-08-18|AAPL|0.012966|0.016129
1997-08-19|AAPL|0.014817|0.034392
1997-08-20|AAPL|0.014406|0.007673
1997-08-21|AAPL|-0.015223|-0.025381
1997-08-22|AAPL|-0.001632|-0.015625
1997-08-25|AAPL|-0.00366|-0.02381
1997-08-26|AAPL|-0.00776|-0.03523
1997-08-27|AAPL|7.45E-4|0.019663
1997-08-28|AAPL|-0.010977|-0.030303
1997-08-29|AAPL|-0.004648|-0.011364
1997-09-02|AAPL|0.031252|0.028736
1997-09-03|AAPL|2.91E-4|0.005587
1997-09-04|AAPL|0.003255|0.0
1997-09-05|AAPL|-0.001955|-0.013889
1997-09-08|AAPL|0.002314|-0.030986
1997-09-09|AAPL|0.002599|0.014535
1997-09-10|AAPL|-0.015627|0.051576
1997-09-11|AAPL|-0.007007|-0.024523
1997-09-12|AAPL|0.012404|-0.013966
1997-09-15|AAPL|-0.004481|-0.025496
1997-09-16|AAPL|0.028127|0.020349
1997-09-17|AAPL|-0.002792|-0.005698
1997-09-18|AAPL|0.004549|0.022923
1997-09-19|AAPL|0.003399|-0.016807
