DATE,country.aut.previous.usdcap,country.aut.totret,country.bel.previous.usdcap,country.bel.totret,country.che.previous.usdcap,country.che.totret,country.deu.previous.usdcap,country.deu.totret,country.dnk.previous.usdcap,country.dnk.totret,country.esp.previous.usdcap,country.esp.totret,country.fin.previous.usdcap,country.fin.totret,country.fra.previous.usdcap,country.fra.totret,country.gbr.previous.usdcap,country.gbr.totret,country.irl.previous.usdcap,country.irl.totret,country.ita.previous.usdcap,country.ita.totret,country.nld.previous.usdcap,country.nld.totret,country.nor.previous.usdcap,country.nor.totret,country.prt.previous.usdcap,country.prt.totret,country.swe.previous.usdcap,country.swe.totret
2000-12-31,8201585813.29508,0.0436362419837768,92142518113.0809,0.0147928430005917,628557524920.676,0.0180431665757903,830051083313.663,-0.00459436706677621,62290327053.9325,-0.0285038312411404,261714240739.185,-0.00883988556217776,234371537139.521,-0.00954642328627802,1143363740549.97,0.00386263906911201,2187718836277.91,0.012907198397037,36754950750.9717,0.0802146364449346,583185541895.617,-0.0599499654597249,594177438414.485,-0.0284684901175396,25773506638.1155,0.0291819477904554,45589788609.2126,0.00115789105525196,238623840230.339,-0.0318386993452009
2001-01-31,9231579695.75064,0.073122569666532,100857650926.431,-0.0323095948876003,683819639375.786,-0.00887192422567889,889255726962.652,0.0407504998639779,70939744922.4946,0.121551876063161,285192239455.215,0.114569747614859,248665067878.877,-0.169786819147571,1252910996826.1,0.0123835943738239,2350616499346.57,0.0141657953217049,42780646906.437,0.0192567730519177,607160955180.588,0.0325369729898264,631889268939.427,0.00407970860066245,28649532815.0081,-0.01625889572297,49358549673.0733,0.0786206272092175,244905270638.699,0.0835761985248658
2001-02-28,9812481324.28923,0.012846477168362,98913805625.7135,0.00852272343662388,657918115262.361,-0.0489183492304892,924086499390.576,-0.0805996238057684,78830534351.763,-0.0877893932231915,313955989940.049,-0.0573392986230335,207013025787.165,-0.31745262114066,1260124524387.49,-0.0971430504857281,2346379161193.27,-0.0513704389724802,43307615495.4394,-0.0359410163573646,614303725942.978,-0.0986423969961885,623837520873.325,-0.0504038868223245,28120071315.6485,0.0040645649823657,52733257804.9519,-0.0611647693826724,262501147762.291,-0.132313178651326
2001-03-31,4780414097.342,0.0270604016123266,98649048066.785,-0.057033339886967,616305771715.546,-0.0660857183624339,840845509706.424,-0.0532587499628452,71090275748.1506,-0.0565222328693963,292686642667.989,-0.0245632740797773,140103467068.766,0.0664586233196447,1127223935114.08,-0.0349686229011316,2201306194220.3,-0.0470507965753775,41207582587.1318,-0.0599459074351546,548939442913.584,-0.0264242368197243,585802327657.276,-0.0498116208735097,27898943976.8658,-0.0565482161771917,49802995310.4066,-0.0519904842924425,220970460783.129,-0.169666626035793
2001-04-30,4719876548.19232,0.0597721719154678,99676266201.1333,0.00887371942048501,556445778167.84,0.0289166620237284,775511405172.395,0.0632823798701543,64043881741.1119,0.0193706718086378,306788080289.487,0.053533371342829,142938916753.987,0.344914100255165,1049869056146.97,0.0836930977840168,2059360011499.59,0.0592987229985395,38149801626.6715,0.106152544584372,507567493823.004,0.0505851921269452,534653200404.181,0.0571457578016693,31630788523.3371,0.0728361568883201,44189625076.6306,0.0065873940831336,176796817059.096,0.147106094542875
2001-05-31,5016231315.98554,0.0951366959238867,102540353155.298,-0.00939051186131175,567740831966.835,0.0235086654639297,822543134439.623,-0.0185989338141742,65317481680.2346,0.0709774805746511,321624959875.134,-0.029695212102961,191070188447.509,-0.0741355116408106,1142621855593.45,-0.0175515163612906,2186871015605.79,-0.0201646351684632,42195184850.2824,0.0329714153668996,532840927841.856,-0.0358703355001743,564945647320.212,0.00878685170589313,33685811981.7928,0.0175821536177886,44308872927.5688,-0.0592121697536237,200530056452.519,-0.0112604990024629
2001-06-30,5098891777.37265,-0.0630413204113165,97076060185.9706,0.0475823671873292,560038348589.879,-0.0308623944856868,767633133832.986,-0.0152033622064303,66894157076.6828,-0.000624297731605993,298343180554.875,-0.0672216745120467,169173156130.951,-0.188576135219278,1066338605696.51,-0.0422905214811414,2145589697005.12,-0.0241272310184679,39591285324.3394,0.0117721419279761,494090734386.822,-0.0403137637875979,543339578144.161,-0.0245358986310962,32951668659.992,-0.0154539349437318,39407949913.8365,-0.070439366156402,188728751074.139,-0.0484138037213825
2001-07-31,4771547258.90693,0.029458013037418,100581368739.948,0.0168901939323992,539166153497.369,-0.0524652997491701,811739974689.777,-0.0323391440337045,67935377700.2398,-0.00738831921513898,286775767987.224,-0.0456103161547434,140879182446.113,-0.0676890923385319,1053613943624.69,-0.0272560942231911,2071626559068.36,-0.0207819411590254,40036671736.7669,-0.0400981167275618,469819872927.509,-0.0151547978924061,527948179007.954,-0.0359594855451413,32550329634.6176,-0.0190778388508563,36565880876.2826,-0.0053963217108685,180234064710.845,-0.0147173021500315
2001-08-31,5076781424.20928,0.0053994713567815,108390219530.679,-0.0208969611590245,530449408288.282,-0.0357443123572751,804975785653.274,-0.10651490108979,69016709953.5748,-0.0858037144693023,282261766080.818,-0.0237769189463158,135757422870.492,-0.245113630136769,1057447715579.04,-0.0752358796582109,2055347125118.01,-0.0253000630534022,39727398105.2298,-0.0170215008018203,478263689337.047,-0.0470196471994595,528177030168.965,-0.0377598062584679,35813375081.7573,-0.0483689299173566,37637738883.6619,-0.0737730962831028,182836052554.067,-0.0843148258216766
2001-09-30,5299232045.54229,-0.121667164020373,110223169556.889,-0.0854241729649369,527077275855.875,-0.0843320500002367,746916958471.024,-0.162706852620154,65532709956.9392,-0.0992003237297484,296979379079.671,-0.102243508555779,107702224554.107,-0.00918062554154815,1015134518478.35,-0.133085386864263,2027618960354.12,-0.0853253260309341,40427904926.2338,-0.160029611217974,462740751142.441,-0.156397867370283,526397294684.097,-0.115750443123442,50445801804.7361,-0.107004122287283,36394052483.9534,-0.00541637931828708,170295043875.98,-0.126437453296383
2001-10-31,6366237662.05788,-0.0597452232109392,101065839466.999,-0.0142505411626459,499146831084.003,0.0202730676378676,629875295108.768,0.0613724933612225,59219753493.2131,0.0289552837230322,267269066783.231,0.0612757090746311,107306989745.898,0.267467020137365,881132984779.724,0.0699249740113334,1864864545245.96,0.030378170944358,35320623492.9415,0.0948520382648309,390090493661.197,0.0478835942480922,465765155077.052,0.0118229471005106,45967170543.6103,0.033298299383969,36289709665.9067,0.048913229955999,146403331087.26,0.0640063564567509
2001-11-30,4265344539.15185,0.152282695206381,98507639627.3699,0.0102072232495035,510112905749.134,0.0278760605918169,662289516996.105,0.093058290893423,59263117390.4596,0.0277538025415729,279678147004.727,0.0810650833170147,134627367488.878,0.098857640326638,929135838797.116,0.0415025755711325,1897862392367.38,0.0380712818690664,38240829990.348,0.0703164790729069,404269354153.104,0.0359328398527817,467204768802.125,0.0422502376797069,47434212914.1348,0.0190813254409453,37722035601.9898,-0.00034544492863045,156263655262.785,0.137659124523487
